inventory_key,channel,inventory_row_type,source_table,source_id,source_type,outlet_code,outlet_name,inventory_name,media_subtype,package_name,slot_label,day_group,start_time,end_time,province,city,suburb,area,region_cluster_code,market_scope,coverage_type,market_tier,language_display,language_notes,broadcast_frequency,duration_seconds,rate_type,cost_zar,raw_rate_zar,investment_zar,cost_per_month_zar,value_zar,exposure_count,monthly_exposure_count,duration_weeks,duration_months,is_available,package_only,is_national,has_pricing,listenership_daily,listenership_weekly,listenership_period,existing_target_audience,existing_audience_age_skew,existing_audience_gender_skew,existing_audience_lsm_range,existing_audience_racial_skew,existing_urban_rural_mix,existing_audience_keywords,existing_source_notes,enrich_target_audience,enrich_audience_age_skew,enrich_audience_gender_skew,enrich_audience_lsm_range,enrich_audience_racial_skew,enrich_urban_rural_mix,enrich_audience_keywords,enrich_buying_behaviour_fit,enrich_price_positioning_fit,enrich_sales_model_fit,enrich_objective_fit_primary,enrich_objective_fit_secondary,enrich_environment_type,enrich_premium_mass_fit,enrich_data_confidence,enrich_notes
ooh_site:0b5e78a8-ac75-47d7-acb6-9dea66539e03,ooh,site,inventory_items_final,0b5e78a8-ac75-47d7-acb6-9dea66539e03,ooh,,BlackSpace,"Hemingways Mall,, East London",Static Hanging Banners | indoor,,,,,,Eastern Cape,East London,Cambridge Production &,Cambridge Production &,eastern-cape,Eastern Cape,,,N/A,,,,Static Hanging Banners | indoor,6000,8000,,,,,,,,true,false,false,true,,,,,,,5 ? 10+ Mall.kmz,,,,"560 000 | 3m (h) x 1,5m (w) = 4,5m? | Contra Vision | Vinyl | Yes Hemingways | 10 000
 Hemingways Mall, Cnr Western Avenue","","","","","","","","","","","","","","","",""
ooh_site:de4dbc49-b3be-4c16-9576-4a8334e4d61b,ooh,site,inventory_items_final,de4dbc49-b3be-4c16-9576-4a8334e4d61b,ooh,,BlackSpace,"Hemingways Mall,, East London",Static Lift Wrap | indoor,,,,,,Eastern Cape,East London,Cambridge Production &,Cambridge Production &,eastern-cape,Eastern Cape,,,N/A,,,,Static Lift Wrap | indoor,5500,8500,,,,,,,,Immediately,false,false,true,,,,,,,5 ? 10+ Hemingways,,,,"560 000 | 2,1m (h) x 1,5m (w) = 3,36m? | Contra Vision | Vinyl | Yes | 8 600
 Hemingways Mall, Cnr Western Avenue","","","","","","","","","","","","","","","",""
ooh_site:5025da35-d4a3-4fb1-b3cd-11eef60f8466,ooh,site,inventory_items_final,5025da35-d4a3-4fb1-b3cd-11eef60f8466,ooh,,BlackSpace,"Hemingways Mall,, East London",Static Wall Banners | indoor,,,,,,Eastern Cape,East London,Cambridge Production &,Cambridge Production &,eastern-cape,Eastern Cape,,,N/A,,,,Static Wall Banners | indoor,6000,8000,,,,,,,,true,false,false,true,,,,,,,5 ? 10+ Mall.kmz,,,,"560 000 | 1,5m (h) x 3m (w) = 4,5m? | Fabric Frame | Yes Hemingways | 15 000
 Hemingways Mall, Cnr Western Avenue","","","","","","","","","","","","","","","",""
ooh_site:46eef22c-ccdf-4e5a-824c-5a9a591e289d,ooh,site,inventory_items_final,46eef22c-ccdf-4e5a-824c-5a9a591e289d,ooh,,BlackSpace,"Hyde Park,, Johannesburg",Static Tower Wrap | Outdoor,,,,,,Gauteng,Johannesburg,"Hyde Park Corner, Hyde Park","Hyde Park Corner, Hyde Park",gauteng,Gauteng,,,N/A,,,,Static Tower Wrap | Outdoor,80000,100000,,,,,,,,"Q4/2025 Hyde Park
Traffic Count: 3 500 000 Currently booked till Q3/25 GPS Coordinates:",false,false,true,,,,,,,6 ? 10+,,,,"3 500 000 | 22m (h) x 18m (w) (all 3 sides) =1186m? | PVC | Yes | Production & 57 500
 Cnr Winnie Makizela & Jan Smuts,","","","","","","","","","","","","","","","",""
ooh_site:d71eecd6-c21f-4cdb-b6ea-e5adeafc2e1c,ooh,site,inventory_items_final,d71eecd6-c21f-4cdb-b6ea-e5adeafc2e1c,ooh,,BlackSpace,"Hyde Park,, Johannesburg",Digital Screen | Indoor,,,,,,Gauteng,Johannesburg,"Hyde Park Corner, Hyde Park","Hyde Park Corner, Hyde Park",gauteng,Gauteng,,,N/A,,,,Digital Screen | Indoor,10000,15000,,,,,,,,Immediately,false,false,true,,,,,,,6 ? 10+ Hyde Park,,,,"3 500 000 | 1,92m (h) x 3,52m (w) = 6,76m?","","","","","","","","","","","","","","","",""
ooh_site:d52c7562-1738-4028-a4ad-dec4bdb7010e,ooh,site,inventory_items_final,d52c7562-1738-4028-a4ad-dec4bdb7010e,ooh,,BlackSpace,"Langa Taxi Rank,, Cape Town",Static Billboard | Outdoor,,,,,,Western Cape,Cape Town,Langa,Langa,western-cape,Western Cape,,,N/A,,,,Static Billboard | Outdoor,28000,35000,,,,,,,,Immediately,false,false,true,,,,,,,4?8,,,,"900 000 | 3m (h) x 6m (w) = 18m? | PVC | Yes | Production & 15 500
 LangaTaxi Rank, Langa","","","","","","","","","","","","","","","",""
ooh_site:b3095573-3576-4514-a96c-c623294c08fb,ooh,site,inventory_items_final,b3095573-3576-4514-a96c-c623294c08fb,ooh,,BlackSpace,"Langa Traffic Circle,, Cape Town",Static Billboard | Outdoor,,,,,,Western Cape,Cape Town,Langa,Langa,western-cape,Western Cape,,,N/A,,,,Static Billboard | Outdoor,35000,45000,,,,,,,,true,false,false,true,,,,,,,4?8 Langa Circle.kmz,,,,"900 000 | 4,5m (h) x 18m (w) = 81m? | PVC | Yes | Production & 21 500
 Washington Drive, Langa,","","","","","","","","","","","","","","","",""
ooh_site:46d95f08-87d0-4b95-8b4c-5824b77be98d,ooh,site,inventory_items_final,46d95f08-87d0-4b95-8b4c-5824b77be98d,ooh,,BlackSpace,"M43 | Soshanguve, Crossing Mall, Pretoria","Crossing Mall, Pretoria",,,,,,Soshanguve,Pretoria,Soshanguve,Soshanguve,gauteng,Soshanguve,,,N/A,,,,"Crossing Mall, Pretoria",25000,30000,,,,,,,,true,false,false,true,,,,,,,4 ? 8+ .kmz,,,,505 000 | 3m (h) x 6m (w) = 18m?,"","","","","","","","","","","","","","","",""
ooh_site:d45a4546-5776-4d3d-9978-d604b3ce5bc4,ooh,site,inventory_items_final,d45a4546-5776-4d3d-9978-d604b3ce5bc4,ooh,,BlackSpace,"N12 | The Glen,, Johannesburg",Johannesburg,,,,,,"The Glen,",Johannesburg,"The Glen Mall, Oakdene","The Glen Mall, Oakdene",gauteng,"The Glen,",,,N/A,,,,Johannesburg,80000,100000,,,,,,,,true,false,false,true,,,,,,,5 ? 9+ The Glen Mall.kmz,,,,"900 000 | 4,3m (h) x 78m (w) = 335,4m? | PVC | Yes | Production & 57 500
 The Glen Mall, Oakdene, Johannesburg","","","","","","","","","","","","","","","",""
ooh_site:853b66f4-6a3c-4394-9ff9-ea3c6e9c551a,ooh,site,inventory_items_final,853b66f4-6a3c-4394-9ff9-ea3c6e9c551a,ooh,,BlackSpace,"N2 | Somerset Mall,, Cape Town",Cape Town,,,,,,"Somerset Mall,",Cape Town,Somerset West,Somerset West,western-cape,"Somerset Mall,",,,N/A,,,,Cape Town,50000,60000,,,,,,,,Immediately,false,false,true,,,,,,,5 ? 10+,,,,"860 000 | 3,5m (h) x 15m (w) = 52,5m? x 2","","","","","","","","","","","","","","","",""
ooh_site:522332de-4f7e-4d14-a789-21cf3817bbe8,ooh,site,inventory_items_final,522332de-4f7e-4d14-a789-21cf3817bbe8,ooh,,BlackSpace,"Nonkqubela Taxi, Rank, Cape Town",Static Billboard | Outdoor,,,,,,Western Cape,Cape Town,Khaylitsha,Khaylitsha,western-cape,Western Cape,,,N/A,,,,Static Billboard | Outdoor,50000,65000,,,,,,,,"Immediately
Traffic Count:",false,false,true,,,,,,,5 ? 9+ Nonkqubela Taxi,,,,"1 600 000 | 3m (h) x 30m (w) = 290m? | PVC | Yes | Production & 29 500
 Nonkqubela Taxi Rank, Khaylitsha","","","","","","","","","","","","","","","",""
ooh_site:a39ec915-1024-4362-9d98-fc1c4274a4c8,ooh,site,inventory_items_final,a39ec915-1024-4362-9d98-fc1c4274a4c8,ooh,,BlackSpace,"Rosebank,, Johannesburg",Digital Screen | Indoor,,,,,,Gauteng,Johannesburg,"Rosebank Mall, Rosebank","Rosebank Mall, Rosebank",gauteng,Gauteng,,,N/A,,,,Digital Screen | Indoor,15000,20000,,,,,,,,Immediately,false,false,true,,,,,,,6 ? 10+,,,,"1 000 000 | 2,24m (h) x 3,84m (w) = 8,60m? over 2 levels at R20 000 (excl. production).","","","","","","","","","","","","","","","",""
ooh_site:d4081eaa-077d-43c4-b366-94790f6089f5,ooh,site,inventory_items_final,d4081eaa-077d-43c4-b366-94790f6089f5,ooh,,BlackSpace,"Rosebank,, Johannesburg",Static Corner Wrap | Outdoor,,,,,,Gauteng,Johannesburg,"Rosebank Mall, Rosebank","Rosebank Mall, Rosebank",gauteng,Gauteng,,,N/A,,,,Static Corner Wrap | Outdoor,25000,30000,,,,,,,,true,false,false,true,,,,,,,6 ? 10+ Rosebank Mall.kmz,,,,"1 000 000 | 8m (h) x 15m (w) = 120m? | PVC | Yes | Production & 22 500
 Cradock Ave, Rosebank,","","","","","","","","","","","","","","","",""
ooh_site:31269a59-d3a3-4927-8d19-d7830aa189ec,ooh,site,inventory_items_final,31269a59-d3a3-4927-8d19-d7830aa189ec,ooh,,BlackSpace,"Somerset Mall,, Cape Town",Digital Screen | Outdoor,,,,,,Western Cape,Cape Town,Somerset West,Somerset West,western-cape,Western Cape,,,N/A,,,,Digital Screen | Outdoor,50000,60000,,,,,,,,Immediately,false,false,true,,,,,,,5 ? 10+,,,,860 000 | 5m (h) x 10m (w) = 50m?,"","","","","","","","","","","","","","","",""
ooh_site:188a715f-4cc4-480e-8ab0-4e0b4d141d83,ooh,site,inventory_items_final,188a715f-4cc4-480e-8ab0-4e0b4d141d83,ooh,,BlackSpace,"Soweto,, Johannesburg",Static Billboard | Outdoor,,,,,,Gauteng,Johannesburg,"DiepKloof, Soweto","DiepKloof, Soweto",gauteng,Gauteng,,,N/A,,,,Static Billboard | Outdoor,40000,45000,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 250 000 | 3m (h) x 30m (w) = 90m? | PVC Ben Naude Dr & | Yes | Production & 29 500
 Ben Naude Drive and Martinis Smuts","","","","","","","","","","","","","","","",""
ooh_site:6d3352fb-95fa-45fe-b124-4ab9fe275b56,ooh,site,inventory_items_final,6d3352fb-95fa-45fe-b124-4ab9fe275b56,ooh,,BlackSpace,"Soweto,, Johannesburg",Static Parking Wrap | Outdoor,,,,,,Gauteng,Johannesburg,"Fleufhof, Soweto","Fleufhof, Soweto",gauteng,Gauteng,,,N/A,,,,Static Parking Wrap | Outdoor,45000,55000,,,,,,,,Immediately,false,false,true,,,,,,,4 ? 8+,,,,"1 500 000 | 12m (h) x 5m (w) x 4 = 240m? | PVC | Yes | Production & 35 000 x 4
 Helpmekaar Road, Fluerhof, Soweto","","","","","","","","","","","","","","","",""
ooh_site:03f15c2e-11d1-4c5b-8c67-f6bbdfc2c7de,ooh,site,inventory_items_final,03f15c2e-11d1-4c5b-8c67-f6bbdfc2c7de,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Entrance Wall | Outdoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Entrance Wall | Outdoor,42000,48000,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 6m (h) x 12m (w) = 72m? | Yes | Production & 25 500
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:f0dab127-8a7a-46f6-aa0d-4e16c68a84c0,ooh,site,inventory_items_final,f0dab127-8a7a-46f6-aa0d-4e16c68a84c0,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Digital Screen | Outdoor,,,,,,Gauteng,Pretoria,Soshanguve,Soshanguve,gauteng,Gauteng,,,N/A,,,,Digital Screen | Outdoor,10000,15000,,,,,,,,true,false,false,true,,,,,,,4 ? 8+ .kmz,,,,505 000 | 2m (h) x 4m (w) = 8m?,"","","","","","","","","","","","","","","",""
ooh_site:6631a78c-08b5-4714-84fe-650917207103,ooh,site,inventory_items_final,6631a78c-08b5-4714-84fe-650917207103,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Parking Wall | Outdoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Parking Wall | Outdoor,6000,8500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 2,2m (h) x 9,4m (w) = 20,68m? | Yes | Production & 9 500
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:67a8cf73-9ecd-4b6e-8ad7-72f3c92c43f9,ooh,site,inventory_items_final,67a8cf73-9ecd-4b6e-8ad7-72f3c92c43f9,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Hanging Banner | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Hanging Banner | Indoor,5000,8500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 3m (h) x 1,5m (w) = 4,5m? | Yes | Production & 7 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:0557c6aa-0e1f-43fe-a7d6-531d90058c84,ooh,site,inventory_items_final,0557c6aa-0e1f-43fe-a7d6-531d90058c84,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Pillar Wrap | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Pillar Wrap | Indoor,4500,8500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 3,18m (h) x 1m (w) = 3,18m? | Yes | Production & 7 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:53bad7b8-8250-4231-ba0a-85b68de8a445,ooh,site,inventory_items_final,53bad7b8-8250-4231-ba0a-85b68de8a445,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Elevator Wrap | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Elevator Wrap | Indoor,18500,22500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 12m (h) x 3m (w) = 36m? | Yes | Production & 17 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:031253fb-4fe7-44b3-9a49-bd27e8e2a52d,ooh,site,inventory_items_final,031253fb-4fe7-44b3-9a49-bd27e8e2a52d,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Overhead Banner | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Overhead Banner | Indoor,4500,8500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 1m (h) x 6,7m (w) = 6,7m? | Yes | Production & 7 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:fb85aca2-0052-40de-80ce-e4eb8aaf2fbf,ooh,site,inventory_items_final,fb85aca2-0052-40de-80ce-e4eb8aaf2fbf,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Escalator Wrap | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Escalator Wrap | Indoor,8500,10500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 16 | 660mm (h) x 15m (w) = 9,15m? | Yes | Production & 17 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:97deb959-b85e-4b03-b9f4-31917e43d6bd,ooh,site,inventory_items_final,97deb959-b85e-4b03-b9f4-31917e43d6bd,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Lift Door Wrap | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Lift Door Wrap | Indoor,5500,8500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 1,94m (h) x 600mm (w) = 1,164m? | Yes | Production & 8 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:fa8e9d00-4648-4d75-b6e6-763dfe46bfec,ooh,site,inventory_items_final,fa8e9d00-4648-4d75-b6e6-763dfe46bfec,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Glass Balustrades | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Glass Balustrades | Indoor,5500,8500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 800mm (h) x 1,08m (w) = 0,651m? | Yes | Production & 8 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:3b09a6e8-da1d-494e-9039-981073cd2f48,ooh,site,inventory_items_final,3b09a6e8-da1d-494e-9039-981073cd2f48,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Wall Banner | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Wall Banner | Indoor,4500,8500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 3,16m (h) x 2,36m (w) = 7,45m? | Yes | Production & 7 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:c931fdfb-43b8-484b-ad55-e034295783b3,ooh,site,inventory_items_final,c931fdfb-43b8-484b-ad55-e034295783b3,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Lift Panels | Indoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Lift Panels | Indoor,8500,12500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 12 | 1,21m (h) x 1,98m (w) = 2,39m? | Yes | Production & 17 600
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:cf63588f-d16d-45e8-b755-c10dcc3e952f,ooh,site,inventory_items_final,cf63588f-d16d-45e8-b755-c10dcc3e952f,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Parking Wall | Outdoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Parking Wall | Outdoor,5000,7500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 2,56m (h) x 9,5m (w) = 24,32m? | Yes | Production & 8 500
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:61199278-3691-4a4d-b95c-365ecc996ddb,ooh,site,inventory_items_final,61199278-3691-4a4d-b95c-365ecc996ddb,ooh,,BlackSpace,"Sunnypark Shopping, Centre, Pretoria",Static Parking Gantry | Outdoor,,,,,,Gauteng,Pretoria,Sunnyside,Sunnyside,gauteng,Gauteng,,,N/A,,,,Static Parking Gantry | Outdoor,5000,7500,,,,,,,,true,false,false,true,,,,,,,4 ? 9+,,,,"1 050 000 | 1m (h) x 7,9m (w) = 7,9m? | Yes | Production & 8 500
 Cnr Steve Biko & Robert Sobukwe","","","","","","","","","","","","","","","",""
ooh_site:3f021366-e6e7-44a1-8a59-1b6b299919b0,ooh,site,inventory_items_final,3f021366-e6e7-44a1-8a59-1b6b299919b0,ooh,,BlackSpace,"The Glen Mall,, Johannesburg",Digital Screen | Indoor,,,,,,Gauteng,Johannesburg,"The Glen Mall, Oakdene","The Glen Mall, Oakdene",gauteng,Gauteng,,,N/A,,,,Digital Screen | Indoor,15000,20000,,,,,,,,true,false,false,true,,,,,,,5 ? 9+ The Glen Mall.kmz,,,,"900 000 | 2,4m (h) x 4,16m (w) = 9,98m? | Yes","","","","","","","","","","","","","","","",""
ooh_site:b88ab6fc-f5ab-456f-acfc-9b40ee5367b4,ooh,site,inventory_items_final,b88ab6fc-f5ab-456f-acfc-9b40ee5367b4,ooh,,BlackSpace,"Wynberg Taxi Rank,, Cape Town",Static Billboard | Outdoor,,,,,,Western Cape,Cape Town,Wynberg,Wynberg,western-cape,Western Cape,,,N/A,,,,Static Billboard | Outdoor,35000,45000,,,,,,,,true,false,false,true,,,,,,,5 ? 9+ Wynberg Taxi Rank.kmz,,,,"1 200 000 | 3m (h) x 12m (w) = 36m? | PVC | Yes | Production & 21 500
 Wynberg Taxi Rank, Wynberg,","","","","","","","","","","","","","","","",""
radio_package:9c329040-5f95-19ca-6513-c0332f64dffc,radio,package,media_outlet_pricing_package,9c329040-5f95-19ca-6513-c0332f64dffc,radio_package,radio_algoa_fm,Algoa FM,Algoa FM - Algoa Club - Plan A - Generic Only - 6 Months,generic,Algoa Club - Plan A - Generic Only - 6 Months,,,,,western_cape,Worcester,,Worcester,western_cape,regional,regional,mixed,english,Adult contemporary regional commercial station.,94.0-97.0 MHz,,package,41315.00,,247890.00,41315.00,495780.00,180,,,6,true,true,false,true,,,,"Regional lifestyle audience across Eastern Cape and Garden Route; connected, family-oriented consumers.",,,,,mixed,connected | Eastern Cape | events | family oriented | Garden Route | music | news | regional lifestyle,"","","","","","","","","","","","","","","","",""
radio_package:5a6a0fc5-6905-89e8-ac77-432cb9ccbfdf,radio,package,media_outlet_pricing_package,5a6a0fc5-6905-89e8-ac77-432cb9ccbfdf,radio_package,radio_algoa_fm,Algoa FM,Algoa FM - Algoa Club - Plan A - Generic & Sponsorship - 6 Months,sponsorship,Algoa Club - Plan A - Generic & Sponsorship - 6 Months,,,,,western_cape,Worcester,,Worcester,western_cape,regional,regional,mixed,english,Adult contemporary regional commercial station.,94.0-97.0 MHz,,package,37380.00,,224280.00,37380.00,448560.00,144,,,6,true,true,false,true,,,,"Regional lifestyle audience across Eastern Cape and Garden Route; connected, family-oriented consumers.",,,,,mixed,connected | Eastern Cape | events | family oriented | Garden Route | music | news | regional lifestyle,"","","","","","","","","","","","","","","","",""
radio_package:a5caa2a1-6808-3ffc-0217-26a0ed2f60e1,radio,package,media_outlet_pricing_package,a5caa2a1-6808-3ffc-0217-26a0ed2f60e1,radio_package,radio_algoa_fm,Algoa FM,Algoa FM - Generic & Streaming Pre-Roll Package - 6 Months,preroll,Generic & Streaming Pre-Roll Package - 6 Months,,,,,western_cape,Worcester,,Worcester,western_cape,regional,regional,mixed,english,Adult contemporary regional commercial station.,94.0-97.0 MHz,,package,56315.00,,337890.00,56315.00,585780.00,,,,6,true,true,false,true,,,,"Regional lifestyle audience across Eastern Cape and Garden Route; connected, family-oriented consumers.",,,,,mixed,connected | Eastern Cape | events | family oriented | Garden Route | music | news | regional lifestyle,"","","","","","","","","","","","","","","","",""
radio_package:2081645f-8377-e1ca-f85e-36b761fab519,radio,package,media_outlet_pricing_package,2081645f-8377-e1ca-f85e-36b761fab519,radio_package,radio_jozi_fm,Jozi FM,Jozi FM - Club Package - Generic & Pre-Rolls - 6 Months,preroll,Club Package - Generic & Pre-Rolls - 6 Months,,,,,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,,package,56155.00,,336930.00,56155.00,576360.00,,,,6,true,true,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_package:7828d907-51de-1b4a-9b7c-218b3f417a77,radio,package,media_outlet_pricing_package,7828d907-51de-1b4a-9b7c-218b3f417a77,radio_package,radio_jozi_fm,Jozi FM,Jozi FM - Generic & Sponsorship - 6 Months,sponsorship,Generic & Sponsorship - 6 Months,,,,,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,,package,48101.00,,288608.00,48101.00,577215.00,180,,,6,true,true,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_package:3ca94bc5-a086-d891-9401-139dfc792a2e,radio,package,media_outlet_pricing_package,3ca94bc5-a086-d891-9401-139dfc792a2e,radio_package,radio_jozi_fm,Jozi FM,Jozi FM - Plan A - Generic Only - 6 Months,generic,Plan A - Generic Only - 6 Months,,,,,gauteng,Soweto,,Soweto,gauteng,regional,regional,mixed,unknown,"English, isiZulu, Sesotho, Sepedi, Setswana and Xitsonga.",105.8 FM,,package,39905.00,,239430.00,39905.00,478860.00,180,,,6,true,true,false,true,,,,"Working-class, multicultural, educated community audience with strong Soweto/Johannesburg roots.",,,,Black community-skewed,urban,community | discussion | Johannesburg | local culture | multilingual | music | Soweto | working-class,"","","","","","","","","","","","","","","","",""
radio_package:b2c9d8c1-2716-7258-23f7-080f084f475b,radio,package,media_outlet_pricing_package,b2c9d8c1-2716-7258-23f7-080f084f475b,radio_package,radio_kaya_959,Kaya 959,Kaya 959 - Lunch Time,generic,Lunch Time,,,,,gauteng,Vanderbijlpark,,Vanderbijlpark,gauteng,regional,regional,strong,english,"English talk/music service; music mix includes soul, R&B, kwaito, jazz, chart-toppers and old-school jams.",95.9 FM,,package,23000.00,,23000.00,,91920.00,16,,,,true,true,false,true,515000,897000,"average day / average 7 days (source snippet, date not stated in snippet)","Urban black middle-class Gauteng audience, influential and aspirational.",25-49,,,Black-skewed,urban,aspirational | black middle class | culture | Gauteng | music | news | talk | urban,"","","","","","","","","","","","","","","","",""
radio_package:406a07e9-8c8a-bfd9-ad3f-82c489ef3a34,radio,package,media_outlet_pricing_package,406a07e9-8c8a-bfd9-ad3f-82c489ef3a34,radio_package,radio_kaya_959,Kaya 959,Kaya 959 - Powerweek,generic,Powerweek,,,,,gauteng,Vanderbijlpark,,Vanderbijlpark,gauteng,regional,regional,strong,english,"English talk/music service; music mix includes soul, R&B, kwaito, jazz, chart-toppers and old-school jams.",95.9 FM,,package,76000.00,,76000.00,,255240.00,38,,,,true,true,false,true,515000,897000,"average day / average 7 days (source snippet, date not stated in snippet)","Urban black middle-class Gauteng audience, influential and aspirational.",25-49,,,Black-skewed,urban,aspirational | black middle class | culture | Gauteng | music | news | talk | urban,"","","","","","","","","","","","","","","","",""
radio_package:3f21ebfb-5692-a804-7188-f0141ffb02ba,radio,package,media_outlet_pricing_package,3f21ebfb-5692-a804-7188-f0141ffb02ba,radio_package,radio_kaya_959,Kaya 959,Kaya 959 - Retail Package,generic,Retail Package,,,,,gauteng,Vanderbijlpark,,Vanderbijlpark,gauteng,regional,regional,strong,english,"English talk/music service; music mix includes soul, R&B, kwaito, jazz, chart-toppers and old-school jams.",95.9 FM,,package,32000.00,,32000.00,,106770.00,16,,,,true,true,false,true,515000,897000,"average day / average 7 days (source snippet, date not stated in snippet)","Urban black middle-class Gauteng audience, influential and aspirational.",25-49,,,Black-skewed,urban,aspirational | black middle class | culture | Gauteng | music | news | talk | urban,"","","","","","","","","","","","","","","","",""
